날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-10-31,12480,12710,12320,12710,6455323,229200,KODEX 코스닥150
2024-11-01,12550,12585,12390,12390,7894926,229200,KODEX 코스닥150
2024-11-04,12420,13065,12335,13040,16385480,229200,KODEX 코스닥150
2024-11-06,13020,13140,12600,12720,10900520,229200,KODEX 코스닥150
2024-11-07,12685,12700,12320,12480,10694470,229200,KODEX 코스닥150
2024-11-08,12660,12765,12545,12705,11677620,229200,KODEX 코스닥150
2024-11-11,12755,12775,12445,12505,8242620,229200,KODEX 코스닥150
2024-11-12,12505,12550,12205,12310,10044840,229200,KODEX 코스닥150
2024-11-13,12305,12405,11900,11900,14973600,229200,KODEX 코스닥150
2024-11-14,12020,12215,11750,11750,21618060,229200,KODEX 코스닥150
2024-11-15,11645,11970,11580,11900,18107810,229200,KODEX 코스닥150
2024-11-18,11815,12185,11730,11980,14725980,229200,KODEX 코스닥150
2024-11-19,11930,11960,11670,11740,10456590,229200,KODEX 코스닥150
2024-11-20,11815,11870,11635,11645,12818820,229200,KODEX 코스닥150
2024-11-21,11640,11765,11325,11665,12891530,229200,KODEX 코스닥150
2024-11-22,11625,11795,11395,11400,14700770,229200,KODEX 코스닥150
2024-11-25,11550,11960,11550,11905,14824580,229200,KODEX 코스닥150
2024-11-26,11900,11920,11620,11670,7945510,229200,KODEX 코스닥150
2024-11-27,11695,11750,11510,11630,11234660,229200,KODEX 코스닥150
2024-11-28,11710,11780,11605,11665,7907753,229200,KODEX 코스닥150
2024-11-29,11670,11675,11300,11345,7563243,229200,KODEX 코스닥150
2024-12-02,11440,11540,11320,11380,11152890,229200,KODEX 코스닥150
2024-12-03,11415,11750,11415,11645,9310691,229200,KODEX 코스닥150
2024-12-04,11475,11655,11370,11455,13581660,229200,KODEX 코스닥150
2024-12-05,11505,11540,11340,11385,10907770,229200,KODEX 코스닥150
2024-12-06,11400,11415,10980,11335,19474220,229200,KODEX 코스닥150
2024-12-09,11130,11130,10755,10770,26719970,229200,KODEX 코스닥150
2024-12-10,10950,11325,10950,11275,31030770,229200,KODEX 코스닥150
2024-12-11,11275,11470,11215,11345,16372370,229200,KODEX 코스닥150
2024-12-12,11480,11590,11295,11580,11709080,229200,KODEX 코스닥150
2024-12-13,11540,11700,11460,11600,8111069,229200,KODEX 코스닥150
2024-12-16,11730,11755,11555,11615,11866740,229200,KODEX 코스닥150
2024-12-17,11660,11665,11435,11490,6762173,229200,KODEX 코스닥150
2024-12-18,11510,11600,11390,11550,6401537,229200,KODEX 코스닥150
2024-12-19,11240,11360,11180,11245,10378890,229200,KODEX 코스닥150
2024-12-20,11235,11255,10925,10975,9686866,229200,KODEX 코스닥150
2024-12-23,11110,11285,11000,11155,14527830,229200,KODEX 코스닥150
2024-12-24,11205,11270,11135,11225,6202421,229200,KODEX 코스닥150
2024-12-26,11300,11300,11135,11180,8372497,229200,KODEX 코스닥150
2024-12-27,11165,11260,10970,11055,7916488,229200,KODEX 코스닥150
2024-12-30,11010,11335,10975,11275,8504761,229200,KODEX 코스닥150
2025-01-02,11285,11420,11200,11320,6617459,229200,KODEX 코스닥150
2025-01-03,11300,11780,11295,11755,10458840,229200,KODEX 코스닥150
2025-01-06,11735,11985,11725,11935,10182450,229200,KODEX 코스닥150
2025-01-07,11950,12055,11925,11965,13211140,229200,KODEX 코스닥150
2025-01-08,11930,12020,11830,12000,6942093,229200,KODEX 코스닥150
2025-01-09,11980,12070,11880,12025,6467950,229200,KODEX 코스닥150
2025-01-10,12015,12045,11870,11935,6286945,229200,KODEX 코스닥150
2025-01-13,11830,11930,11650,11715,6804691,229200,KODEX 코스닥150
2025-01-14,11780,11965,11730,11930,7073593,229200,KODEX 코스닥150
2025-01-15,12035,12055,11760,11805,8741847,229200,KODEX 코스닥150
2025-01-16,11980,12130,11965,12050,8084606,229200,KODEX 코스닥150
2025-01-17,12020,12080,11990,12065,7068354,229200,KODEX 코스닥150
2025-01-20,12105,12190,12025,12155,7012631,229200,KODEX 코스닥150
2025-01-21,12185,12320,12010,12145,7327149,229200,KODEX 코스닥150
2025-01-22,12205,12320,12180,12265,5831986,229200,KODEX 코스닥150
2025-01-23,12245,12250,12150,12195,6929284,229200,KODEX 코스닥150
2025-01-24,12200,12345,12135,12310,5126870,229200,KODEX 코스닥150
2025-01-31,12230,12315,12065,12315,5580472,229200,KODEX 코스닥150
2025-02-03,12080,12080,11740,11810,11905420,229200,KODEX 코스닥150
2025-02-04,11985,12315,11985,12125,9327112,229200,KODEX 코스닥150
2025-02-05,12225,12370,12225,12340,8240198,229200,KODEX 코스닥150
2025-02-06,12435,12515,12405,12515,7403368,229200,KODEX 코스닥150
2025-02-07,12495,12620,12435,12565,9405926,229200,KODEX 코스닥150
2025-02-10,12510,12660,12360,12645,12216740,229200,KODEX 코스닥150
2025-02-11,12685,12735,12585,12610,10089600,229200,KODEX 코스닥150
2025-02-12,12570,12590,12455,12565,6583894,229200,KODEX 코스닥150
2025-02-13,12645,12710,12520,12590,6442286,229200,KODEX 코스닥150
2025-02-14,12640,12860,12625,12800,6947409,229200,KODEX 코스닥150
2025-02-17,12855,13010,12815,12995,9681304,229200,KODEX 코스닥150
2025-02-18,13020,13060,12900,13055,8414011,229200,KODEX 코스닥150
2025-02-19,13030,13200,13000,13140,10658780,229200,KODEX 코스닥150
2025-02-20,13120,13235,12920,12965,9208376,229200,KODEX 코스닥150
2025-02-21,12955,13140,12925,13110,5828706,229200,KODEX 코스닥150
2025-02-24,12985,13160,12930,13160,6143802,229200,KODEX 코스닥150
2025-02-25,12980,13165,12955,13080,4374601,229200,KODEX 코스닥150
2025-02-26,13050,13185,12995,13090,5105217,229200,KODEX 코스닥150
2025-02-27,13140,13270,13105,13185,9082512,229200,KODEX 코스닥150
2025-02-28,12970,12990,12600,12635,11765630,229200,KODEX 코스닥150
2025-03-04,12550,12585,12400,12575,9844808,229200,KODEX 코스닥150
2025-03-05,12700,12800,12570,12665,10763640,229200,KODEX 코스닥150
2025-03-06,12750,12750,12330,12385,11918720,229200,KODEX 코스닥150
2025-03-07,12300,12460,12215,12250,10996700,229200,KODEX 코스닥150
2025-03-10,12190,12355,12012,12185,8509104,229200,KODEX 코스닥150
2025-03-11,11890,12110,11785,12110,8646348,229200,KODEX 코스닥150
2025-03-12,12085,12295,12065,12180,7200767,229200,KODEX 코스닥150
2025-03-13,12275,12335,12045,12050,6732795,229200,KODEX 코스닥150
2025-03-14,12085,12345,12060,12245,8191666,229200,KODEX 코스닥150
2025-03-17,12360,12545,12250,12545,8654660,229200,KODEX 코스닥150
